date,time,de,le,pc,qd,fc,la,lo,cn,ff,jf,sp,su,ty
01-06-2020,815,Strada Milcov,0.33986,4397,-,1,46.54627888888889,26.914943333333337,0.96,50.0,0.0,50.0,51.52,TR
01-06-2020,815,Strada Pictor Andreescu,0.41443,15205,-,1,46.54943772727274,26.91388772727273,0.93,50.0,3.47428,27.02,27.02,TR
01-06-2020,815,Strada Erou Ciprian Pintea,0.55257,4398,-,1,46.55335735294119,26.91255588235293,0.97,45.7,3.14159,18.84,18.84,TR
01-06-2020,815,Calea Marasesti,0.50153,13639,-,1,46.557818918918926,26.911716486486483,0.87,46.9,2.60145,29.87,29.87,TR
01-06-2020,815,Strada Ionita Sandu Sturza,0.57544,13640,-,3,46.562584516129036,26.91235161290323,0.86,42.5,3.31585,23.29,23.29,TR
01-06-2020,815,DN2G,0.45878,13641,-,3,46.56789703703704,26.911287037037035,0.86,39.4,3.535,20.38,20.38,TR
01-06-2020,815,DN15,0.33088,13642,-,1,46.569822499999994,26.913836071428573,0.95,39.6,3.14159,14.59,14.59,TR
01-06-2020,815,Strada I. L. Caragiale,0.54963,13643,-,1,46.57103020833333,26.91906854166667,0.95,44.8,3.36806,24.45,24.45,TR
01-06-2020,815,DN207G,0.94065,13644,-,1,46.573917500000015,26.92889882352938,0.97,47.8,1.07535,41.89,41.89,TR
01-06-2020,815,DN2F,0.38441,4399,-,1,46.57715448275864,26.930664827586206,0.97,44.2,2.51853,28.4,28.4,TR
01-06-2020,815,Strada Siretului,0.78073,13645,-,1,46.58232419354838,26.930058064516132,0.94,44.1,0.0,44.2,47.77,TR
01-06-2020,815,DJ207P,1.78051,13646,-,1,46.594211228070186,26.930476140350883,0.95,50.0,0.0,50.0,59.94,TR
01-06-2020,815,Centura Bacau,4.03451,17928,-,1,46.61620209302324,26.922690465116276,0.87,56.2,0.0,57.2,64.55,TR
01-06-2020,815,Centura Bacau,2.00844,17939,+,2,46.590693703703714,26.973964074074072,0.85,63.4,1.34143,53.62,53.62,TR
01-06-2020,815,DN2,2.66997,4830,+,2,46.582948461538464,26.94465123076923,0.94,48.1,0.59111,44.83,44.83,TR
01-06-2020,815,DN2,0.02282,4830,-,2,46.578885,26.93018,0.89,33.0,3.91942,15.13,15.13,TR
01-06-2020,815,Centura Bacau,2.64714,17939,-,2,46.583077460317455,26.945110634920656,0.91,49.6,0.0,50.0,50.12,TR
01-06-2020,815,DJ252,1.13484,4831,-,2,46.58985542857142,26.969428571428573,0.93,58.5,1.91325,45.63,45.63,TR
01-06-2020,815,Strada Arcadie Septilici,1.12979,4844,+,3,46.58089606060606,26.866896060606056,0.94,50.0,0.0,50.0,50.89,TR
01-06-2020,815,Strada Abator,0.86289,4843,+,3,46.577127857142855,26.877529642857137,0.9,46.3,0.23134,45.07,45.07,TR
01-06-2020,815,Strada Garii,0.78416,15187,+,3,46.57332714285714,26.887625357142856,0.87,43.5,0.0,43.5,47.18,TR
01-06-2020,815,Strada Mioritei,0.26959,4842,+,3,46.57057764705883,26.894877647058824,0.83,37.7,0.0,38.8,40.55,TR
01-06-2020,815,Strada George Bacovia,0.21597,15186,+,3,46.56995,26.896850000000004,0.78,38.3,2.77934,23.06,23.06,TR
01-06-2020,815,Strada Emil Racovita,0.15259,15185,+,3,46.56922,26.89903125,0.77,48.5,2.73908,30.22,30.22,TR
01-06-2020,815,Strada Pacii,0.22855,15184,+,3,46.56838285714286,26.90152285714286,0.77,45.9,2.03289,35.17,35.17,TR
01-06-2020,815,Strada M. Eminescu,0.18126,4841,+,3,46.56740151515152,26.90371212121212,0.79,37.6,2.9405,21.89,21.89,TR
01-06-2020,815,Strada Cuza Voda,0.20523,15183,+,3,46.56757090909091,26.904950909090914,0.77,45.3,1.76285,36.12,36.12,TR
01-06-2020,815,Strada Trandafirilor,0.2137,15182,+,3,46.56811642857143,26.90821928571429,0.78,44.1,1.13548,38.34,38.34,TR
01-06-2020,815,Bulevardul Nicolae Balcescu,0.20363,4840,+,3,46.5689890625,26.9104128125,0.9,36.6,2.37435,23.61,23.61,TR
01-06-2020,815,Bulevardul Nicolae Balcescu,0.05801,4840,-,3,46.56945625,26.910841875,0.92,33.0,2.34898,21.09,21.09,TR
01-06-2020,815,Strada Trandafirilor,0.16748,15182,-,3,46.568712500000004,26.909934,0.84,39.3,6.47037,13.85,13.85,TR
01-06-2020,815,Strada Cuza Voda,0.20025,15183,-,3,46.568086666666666,26.908040000000003,0.78,44.4,2.28068,29.75,29.75,TR
01-06-2020,815,Strada M. Eminescu,0.23412,4841,-,3,46.56752833333334,26.90455833333333,0.84,41.8,1.10406,36.49,36.49,TR
01-06-2020,815,Strada Pacii,0.10167,15184,-,3,46.56774,26.90327625,0.81,40.2,1.01084,35.53,35.53,TR
01-06-2020,815,Strada Emil Racovita,0.22855,15185,-,3,46.56838285714286,26.901522857142854,0.81,44.6,0.74805,40.76,40.76,TR
01-06-2020,815,Strada George Bacovia,0.18255,15186,-,3,46.569288,26.898832000000006,0.81,46.2,1.20966,39.77,39.77,TR
01-06-2020,815,Strada Mioritei,0.23638,4842,-,3,46.57031600000001,26.895922666666667,0.86,32.9,3.58244,16.35,16.35,TR
01-06-2020,815,Strada Garii,0.21923,15187,-,3,46.570793333333334,26.89438888888889,0.97,41.6,0.0,41.6,43.22,TR
01-06-2020,815,Strada Abator,0.8882,4843,-,3,46.57343833333333,26.887330666666664,0.96,41.4,1.28071,35.3,35.3,TR
01-06-2020,815,Strada Arcadie Septilici,0.75885,4844,-,3,46.57729192307692,26.877093076923074,0.93,50.0,0.0,50.0,57.45,TR
01-06-2020,815,DJ119B,1.15047,15188,-,3,46.58101885714287,26.866535999999996,0.91,49.9,0.0,50.0,58.17,TR
01-06-2020,815,DN11,0.05603,15161,+,1,46.55696812499999,26.886369375,0.84,29.7,4.84811,11.9,11.9,TR
01-06-2020,815,Strada Vasile Parvan,0.70837,15160,+,3,46.55960260869565,26.884079565217398,0.72,30.5,0.0,30.5,30.93,TR
01-06-2020,815,DN2G,1.88014,15159,+,3,46.57029166666667,26.878851874999995,0.73,32.7,0.23817,31.8,31.8,TR
01-06-2020,815,DN2G,0.0645,15159,-,3,46.578177999999994,26.873883999999997,0.93,50.0,0.29404,48.31,48.31,TR
01-06-2020,815,Strada Vasile Parvan,1.84301,15160,-,3,46.569081555555556,26.87959177777778,0.88,26.2,0.0,37.78,37.78,TR
01-06-2020,815,DN11,0.80575,15161,-,1,46.55852000000002,26.88469484848484,0.83,30.0,0.0,30.0,37.37,TR
01-06-2020,815,Strada Tecuciului,0.03355,15168,+,3,46.527620000000006,26.962796666666666,0.95,48.0,0.66671,41.32,41.32,TR
01-06-2020,815,Strada Ciprian Porumbescu,3.60607,15167,+,3,46.52713326797384,26.949582614379096,0.89,32.6,0.0,39.8,39.8,TR
01-06-2020,815,Strada \xcenfratirii,0.29777,15166,+,3,46.533695,26.932919166666675,0.85,30.0,0.0,30.0,35.8,TR
01-06-2020,815,Strada Ciresoaia,0.17775,15165,+,3,46.532684,26.929719000000006,0.91,41.6,1.26858,35.53,35.53,TR
01-06-2020,815,Strada Bicaz,0.59227,15164,+,3,46.53339555555556,26.923433888888884,0.95,43.6,2.30633,29.04,29.04,TR
01-06-2020,815,Bulevardul Republicii,0.1779,15163,+,3,46.53350714285714,26.919853571428572,0.93,25.4,6.53785,7.82,7.82,TR
01-06-2020,815,Bulevardul Republicii,0.0299,15163,-,4,46.533390000000004,26.91909,0.78,29.4,3.14159,9.3,9.3,TR
01-06-2020,815,Strada Bicaz,0.14799,15164,-,3,46.533554,26.920158999999995,0.88,29.6,2.59761,17.76,17.76,TR
01-06-2020,815,Strada Ciresoaia,0.59227,15165,-,3,46.53339555555555,26.923433888888887,0.92,47.6,1.44263,39.7,39.7,TR
01-06-2020,815,Strada \xcenfratirii,0.17775,15166,-,3,46.532684,26.929719,0.89,49.3,0.0,50.0,52.62,TR
01-06-2020,815,Strada Ciprian Porumbescu,0.29777,15167,-,3,46.533695,26.932919166666665,0.89,30.0,0.0,30.0,35.75,TR
01-06-2020,815,Strada Tecuciului,3.63963,15168,-,3,46.527142628205155,26.94983673076924,0.93,34.0,0.0,37.05,37.05,TR
01-06-2020,815,Calea Romanului (DN2),0.17685,15175,+,1,46.57532750000001,26.931275,0.93,41.1,1.83031,29.45,29.45,TR
01-06-2020,815,Strada Luceafarului,0.27201,15174,+,3,46.57385777777777,26.932426666666665,0.97,46.1,2.10818,31.92,31.92,TR
01-06-2020,815,Strada Holtului,0.25424,15173,+,3,46.57097749999999,26.934008750000004,0.97,50.0,0.85973,45.06,45.06,TR
01-06-2020,815,Trecatoarea Oltului,0.44267,15172,+,3,46.56807450000001,26.935354,0.95,50.0,0.0,50.0,52.85,TR
01-06-2020,815,Letea Veche,1.37326,15171,+,3,46.56087486486486,26.939894054054058,0.95,50.0,0.40591,47.67,47.67,TR
01-06-2020,815,Strada Chimiei,3.40283,15170,+,3,46.54619023809526,26.950601904761907,0.95,51.7,0.0,52.99,52.99,TR
01-06-2020,815,Strada Chimiei,0.07474,15170,-,3,46.528045000000006,26.962455,0.95,48.0,0.0,55.04,55.04,TR
01-06-2020,815,Letea Veche,3.32808,15171,-,3,46.54709750000001,26.95000925000001,0.95,50.2,0.0,57.21,57.21,TR
01-06-2020,815,Trecatoarea Oltului,1.37326,15172,-,3,46.56087486486488,26.93989405405405,0.92,50.0,0.0,50.0,54.32,TR
01-06-2020,815,Strada Holtului,0.44267,15173,-,3,46.5680745,26.935353999999997,0.88,50.0,0.06924,49.6,49.6,TR
01-06-2020,815,Strada Luceafarului,0.25424,15174,-,3,46.57097749999999,26.93400875,0.88,50.0,0.00317,49.98,49.98,TR
01-06-2020,815,Calea Romanului (DN2),0.44887,15175,-,1,46.5743272,26.93215200000001,0.92,44.6,2.46579,28.95,28.95,TR
01-06-2020,815,Calea Marasesti,0.03406,15181,+,1,46.56036333333333,26.91255,0.77,50.0,0.11961,49.31,49.31,TR
01-06-2020,815,Strada Alexandru Cel Bun,0.56765,15180,+,1,46.56277799999997,26.91493090909091,0.79,48.6,3.32646,27.01,27.01,TR
01-06-2020,815,Strada Ana Ipatescu,0.26786,15179,+,1,46.56590555555557,26.91692111111111,0.79,49.4,1.91305,38.53,38.53,TR
01-06-2020,815,Strada Dumbravei,0.11057,15178,+,1,46.567552727272734,26.916392727272726,0.81,49.0,3.14159,22.97,22.97,TR
01-06-2020,815,Bulevardul Unirii (DN2),0.26517,15177,+,1,46.56948161290323,26.915424516129033,0.85,40.3,8.07051,11.04,11.04,TR
01-06-2020,815,Bulevardul Unirii (DN2),0.02497,15177,-,1,46.57005555555557,26.91502777777778,0.98,37.4,3.14159,14.47,14.47,TR
01-06-2020,815,Strada Dumbravei,0.23438,15178,-,1,46.56910210526316,26.915591052631584,0.95,43.6,3.14159,18.24,18.24,TR
01-06-2020,815,Strada Ana Ipatescu,0.11057,15179,-,1,46.56755272727273,26.91639272727273,0.93,49.0,2.84747,29.95,29.95,TR
01-06-2020,815,Strada Alexandru Cel Bun,0.29727,15180,-,1,46.56569875000001,26.916887187500002,0.93,49.7,3.14159,22.55,22.55,TR
01-06-2020,815,Calea Marasesti,0.57229,15181,-,1,46.56247113207547,26.91462886792452,0.8,49.3,1.7198,39.55,39.55,TR
01-06-2020,815,DN2 Sud,7.31048,17935,+,1,46.51819714285714,26.895336734693885,0.71,70.7,0.0,71.13,71.13,TR
01-06-2020,815,Strada Chimiei,5.61133,17934,+,1,46.50628846153845,26.95387076923077,0.7,78.5,0.16615,77.0,77.0,TR
01-06-2020,815,Calea Barladului,7.03889,17933,+,1,46.555815636363626,26.967096727272722,0.93,76.0,8.90564,13.05,13.05,TR
01-06-2020,815,DJ207F,4.32473,17932,+,1,46.610688947368416,26.95649315789474,0.72,82.3,2.25093,58.0,58.0,TR
01-06-2020,815,Calea Barladului,4.32473,17933,-,1,46.61068894736841,26.956493157894737,0.74,90.0,5.64194,38.95,38.95,TR
01-06-2020,815,Strada Chimiei,7.03889,17934,-,1,46.55581563636365,26.967096727272725,0.99,76.0,5.35891,33.39,33.39,TR
01-06-2020,815,DN2 Sud,5.61133,17935,-,1,46.50628846153847,26.953870769230768,0.7,79.7,0.07637,79.0,79.0,TR
01-06-2020,815,DN11,7.38092,17936,-,1,46.519390196078426,26.894296862745094,0.74,71.8,1.26152,58.38,58.38,TR
01-06-2020,815,Strada Alexandru Cel Bun,0.02029,17954,+,3,46.56469,26.916915,0.86,37.0,2.77477,22.19,22.19,TR
01-06-2020,815,Strada Miron Costin,0.07833,17953,+,3,46.564546666666665,26.917469999999998,0.83,31.8,3.20995,17.06,17.06,TR
01-06-2020,815,Strada Florilor,0.03552,17952,+,3,46.56437,26.91822,0.78,27.0,5.28619,10.02,10.02,TR
01-06-2020,815,Strada Nufarului,0.23234,17951,+,3,46.56391300000001,26.920074999999997,0.82,43.2,2.99719,25.31,25.31,TR
01-06-2020,815,Strada Milcov,0.16656,17950,+,3,46.56327047619048,26.922634285714285,0.92,33.4,1.87228,23.21,23.21,TR
01-06-2020,815,Bulevardul Alexandru Cel Bun,0.02981,17948,+,3,46.56318,26.92286125,0.99,29.0,1.8952,22.68,22.68,TR
01-06-2020,815,Strada Viorelelor,0.42867,17947,+,3,46.56163560000001,26.92334,0.97,48.8,0.54294,45.75,45.75,TR
01-06-2020,815,Strada Mircea Eliade,0.16507,17946,+,3,46.55883666666667,26.92399416666667,0.97,50.0,1.52617,41.22,41.22,TR
01-06-2020,815,Strada Stadionului,0.10902,17945,+,3,46.55719666666666,26.924108333333333,0.97,49.5,2.12447,37.41,37.41,TR
01-06-2020,815,Strada Izvoare,0.17251,17944,+,3,46.55585818181819,26.924044545454546,0.97,42.6,2.65841,26.58,26.58,TR
01-06-2020,815,Strada Alecu Russo,1.03321,17943,+,3,46.55075475409835,26.921451311475405,0.77,47.2,3.06917,27.54,27.54,TR
01-06-2020,815,DN2,0.27439,17942,+,3,46.54739000000001,26.915894444444444,0.74,35.6,3.6096,17.82,17.82,TR
01-06-2020,815,Strada Garofi\u021bei,0.12737,17941,+,3,46.547119,26.914121,0.7,37.0,2.58519,23.0,23.0,TR
01-06-2020,815,Strada Garofi\u021bei,0.0167,17941,-,3,46.54691,26.913285000000002,0.79,33.0,0.0,36.15,36.15,TR
01-06-2020,815,DN2,0.10772,17942,-,3,46.54705,26.91436375,0.79,29.7,0.91012,23.59,23.59,TR
01-06-2020,815,Strada Alecu Russo,0.35718,17943,-,3,46.54742727272728,26.91638863636364,0.74,39.8,2.17357,26.85,26.85,TR
01-06-2020,815,Strada Izvoare,1.03099,17944,-,3,46.55195465753425,26.92222794520548,0.77,45.1,1.5571,37.02,37.02,TR
01-06-2020,815,Strada Stadionului,0.13007,17945,-,3,46.556233999999996,26.924113999999996,0.87,41.2,6.16839,15.23,15.23,TR
01-06-2020,815,Strada Mircea Eliade,0.10902,17946,-,3,46.55719666666666,26.924108333333333,0.83,49.6,2.69604,31.22,31.22,TR
01-06-2020,815,Strada Viorelelor,0.16507,17947,-,3,46.55883666666666,26.92399416666667,0.83,50.0,2.01942,38.39,38.39,TR
01-06-2020,815,Bulevardul Alexandru Cel Bun,0.49007,17948,-,3,46.56234931818182,26.923197727272726,0.9,46.1,2.03445,35.31,35.31,TR
01-06-2020,815,Strada Milcov,0.04466,17950,-,3,46.56333071428571,26.92297857142857,0.97,30.0,1.84155,23.65,23.65,TR
01-06-2020,815,Strada Nufarului,0.12001,17951,-,3,46.56342375,26.922116249999995,0.86,31.8,1.12384,24.69,24.69,TR
01-06-2020,815,Strada Florilor,0.23234,17952,-,3,46.56391300000001,26.920075000000004,0.83,43.2,3.51574,22.73,22.73,TR
01-06-2020,815,Strada Miron Costin,0.0685,17953,-,3,46.56440166666666,26.91807833333333,0.7,20.0,1.30434,14.0,14.0,TR
01-06-2020,815,Strada Alexandru Cel Bun,0.06564,17954,-,3,46.564621666666675,26.917176666666666,0.79,37.7,3.13135,21.12,21.12,TR
01-06-2020,815,Strada Mioritei,0.0163,17966,+,2,46.573544999999996,26.91559,0.92,30.0,5.70807,10.89,10.89,TR
01-06-2020,815,Strada Enea Nicu,0.06674,17965,+,2,46.57340333333334,26.916125000000005,0.92,36.4,5.61106,14.02,14.02,TR
01-06-2020,815,Strada Vantului,0.08918,17964,+,2,46.57313166666666,26.91713833333333,0.92,42.9,4.04055,20.09,20.09,TR
01-06-2020,815,DN2,0.37884,17963,+,1,46.57217297872341,26.920500851063828,0.95,41.2,2.81691,24.85,24.85,TR
01-06-2020,815,DN2,0.04885,17961,+,1,46.571670000000005,26.9213625,0.99,34.0,2.92911,19.55,19.55,TR
01-06-2020,815,Strada Cronicat Neculce,0.27364,17960,+,3,46.57019722222223,26.92143277777778,0.96,46.4,1.69478,37.36,37.36,TR
01-06-2020,815,Strada Ana Ipatescu,0.11067,17959,+,3,46.56856181818182,26.921669999999995,0.96,49.5,2.61506,31.61,31.61,TR
01-06-2020,815,Strada Ecoului,0.20624,17958,+,3,46.56757384615385,26.92200538461539,0.97,50.0,0.83079,45.22,45.22,TR
01-06-2020,815,Strada Livezilor,0.15609,17957,+,3,46.5656925,26.922774999999998,0.97,50.0,0.16899,49.03,49.03,TR
01-06-2020,815,Bulevardul Alexandru Cel Bun,0.22963,17956,+,3,46.56380121212122,26.923025454545453,0.98,36.6,1.4187,30.63,30.63,TR
01-06-2020,815,Bulevardul Alexandru Cel Bun,0.0435,17956,-,3,46.56326384615385,26.92308692307692,0.96,30.0,1.29066,25.55,25.55,TR
01-06-2020,815,Strada Livezilor,0.18192,17957,-,3,46.56420789473684,26.923151578947365,0.94,30.7,0.0,29.1,29.1,TR
01-06-2020,815,Strada Ecoului,0.15609,17958,-,3,46.5656925,26.922775,0.89,50.0,1.19973,43.1,43.1,TR
01-06-2020,815,Strada Ana Ipatescu,0.20624,17959,-,3,46.56757384615385,26.92200538461539,0.89,50.0,1.35003,42.24,42.24,TR
01-06-2020,815,Strada Cronicat Neculce,0.11067,17960,-,3,46.56856181818182,26.921670000000002,0.89,50.0,1.61712,40.7,40.7,TR
01-06-2020,815,DN2,0.32808,17961,-,1,46.57085968750002,26.9215171875,0.93,44.9,3.37712,24.46,24.46,TR
01-06-2020,815,DN2,0.05443,17963,-,1,46.57171142857142,26.92162571428571,0.99,36.5,2.17345,24.38,24.38,TR
01-06-2020,815,Strada Vantului,0.32999,17964,-,2,46.57243258064516,26.92005612903226,0.97,43.6,2.48947,28.12,28.12,TR
01-06-2020,815,Strada Enea Nicu,0.08918,17965,-,2,46.57313166666666,26.917138333333337,0.97,41.4,3.35185,22.44,22.44,TR
01-06-2020,815,Strada Mioritei,0.08304,17966,-,2,46.57343875000001,26.915991250000005,0.96,33.5,3.14159,13.96,13.96,TR
01-06-2020,815,Strada Constantin Ene,0.03738,17991,+,3,46.56104,26.900375,0.85,50.0,0.65279,46.25,46.25,TR
01-06-2020,815,Aleea Parcului,0.03333,17990,+,3,46.561305000000004,26.90012,0.85,50.0,0.65279,46.25,46.25,TR
01-06-2020,815,Pasaj Rutier Oituz \u0218tefan Gusa,0.25032,17989,+,3,46.562200000000004,26.899244,0.84,36.0,0.0,36.0,44.05,TR
01-06-2020,815,Strada Mihai Eminescu,0.28761,17988,+,3,46.564399166666675,26.897031666666663,0.85,42.8,0.0,43.1,46.36,TR
01-06-2020,815,Strada Avram Iancu,0.13839,17987,+,3,46.565934999999996,26.895525,0.86,41.0,1.78537,29.58,29.58,TR
01-06-2020,815,Strada Erou Hasan Marius Costel,0.10348,17986,+,3,46.56675666666666,26.894785,0.86,42.9,1.08398,37.55,37.55,TR
01-06-2020,815,Strada Maramures,0.08484,17985,+,3,46.567657499999996,26.893995,0.86,43.0,0.46183,40.72,40.72,TR
01-06-2020,815,Strada Mioritei,0.15551,17984,+,3,46.568538000000004,26.893326000000002,0.86,40.6,0.0,40.9,40.9,TR
01-06-2020,815,Strada Grigore Alexandrescu,0.09782,17983,+,4,46.569598,26.892646000000003,0.75,39.0,0.97452,31.63,31.63,TR
01-06-2020,815,DN2G,0.17161,17982,+,4,46.57093285714286,26.892607142857145,0.74,39.4,1.21944,30.87,30.87,TR
01-06-2020,815,Strada Alexei Tolstoi,0.05893,17995,+,3,46.552855,26.90784,0.85,34.0,1.55959,24.9,24.9,TR
01-06-2020,815,Strada Spiru Haret,0.16034,17994,+,3,46.554052,26.906958000000003,0.84,39.0,0.0,40.44,40.44,TR
01-06-2020,815,Strada Garii,0.88582,17993,+,3,46.55686485714286,26.90398285714286,0.85,49.0,0.0,50.0,52.51,TR
01-06-2020,815,DN2G,0.01538,17982,-,4,46.57143,26.892809999999997,0.71,41.0,1.26391,35.04,35.04,TR
01-06-2020,815,Strada Grigore Alexandrescu,0.15622,17983,-,4,46.57085000000001,26.892573333333335,0.75,37.8,1.14738,29.81,29.81,TR
01-06-2020,815,Strada Mioritei,0.09782,17984,-,4,46.569598,26.892645999999996,0.75,35.7,2.45241,22.63,22.63,TR
01-06-2020,815,Strada Maramures,0.15551,17985,-,3,46.568538000000004,26.893325999999995,0.81,40.2,2.19551,27.05,27.05,TR
01-06-2020,815,Strada Erou Hasan Marius Costel,0.08484,17986,-,3,46.5676575,26.893995,0.81,44.0,1.17657,38.05,38.05,TR
01-06-2020,815,Strada Avram Iancu,0.10348,17987,-,3,46.56675666666667,26.894785,0.81,43.2,0.69387,39.75,39.75,TR
01-06-2020,815,Strada Mihai Eminescu,0.13839,17988,-,3,46.565934999999996,26.895525,0.81,40.0,0.0,40.16,40.16,TR
01-06-2020,815,Pasaj Rutier Oituz \u0218tefan Gusa,0.43302,17989,-,3,46.563983125000014,26.897450625000005,0.79,37.1,0.0,37.6,37.93,TR
01-06-2020,815,Aleea Parcului,0.10491,17990,-,3,46.56184333333334,26.89960166666667,0.8,50.0,0.0,50.0,55.65,TR
01-06-2020,815,Strada Constantin Ene,0.07071,17991,-,3,46.561172500000005,26.9002475,0.8,50.0,0.0,50.0,55.43,TR
01-06-2020,815,Strada Garii,0.06211,17980,+,3,46.5692825,26.8932125,0.84,37.0,0.64359,31.26,31.26,TR
01-06-2020,815,DN2G,0.23384,17979,+,3,46.56995538461539,26.895015384615387,0.88,33.0,4.37913,14.26,14.26,TR
01-06-2020,815,Strada Nordului,0.18715,17978,+,3,46.571132666666664,26.896200000000007,0.87,35.4,1.08201,31.0,31.0,TR
01-06-2020,815,Strada Tipografilor,0.16954,17977,+,3,46.57203846153846,26.89827,0.87,43.1,2.09934,29.69,29.69,TR
01-06-2020,815,Strada Ion Luca,0.15686,17976,+,3,46.57278307692307,26.900103846153847,0.84,42.3,3.57581,21.91,21.91,TR
01-06-2020,815,Prelungirea Bradului,0.12418,17975,+,3,46.573777,26.901193999999997,0.85,42.9,3.22417,23.99,23.99,TR
01-06-2020,815,Strada Ardealului,0.17089,17974,+,3,46.574642307692294,26.90223923076923,0.85,46.2,0.35134,44.33,44.33,TR
01-06-2020,815,Strada Martir Horia,0.21824,17973,+,3,46.575477272727284,26.904679090909088,0.87,46.6,1.90671,36.38,36.38,TR
01-06-2020,815,Strada Buciumului,0.19998,17972,+,3,46.57544428571428,26.907245,0.8,39.7,3.36737,21.33,21.33,TR
01-06-2020,815,Strada Prieteniei,0.11414,17971,+,3,46.5750925,26.9089325,0.81,39.8,1.15979,31.49,31.49,TR
01-06-2020,815,Strada Tautu Logofat,0.08299,17970,+,3,46.57473,26.910497142857146,0.83,44.3,2.07826,30.71,30.71,TR
01-06-2020,815,Strada 22 Decembrie,0.27506,17969,+,3,46.57422875,26.91272125,0.86,40.8,6.51677,14.41,14.41,TR
01-06-2020,815,DN15,0.09244,17968,+,3,46.57369166666667,26.915031666666668,0.89,27.0,3.27202,13.84,13.84,TR
01-06-2020,815,DN15,0.01742,17968,-,3,46.5736,26.915385,0.92,33.0,5.18361,13.06,13.06,TR
01-06-2020,815,Strada 22 Decembrie,0.07501,17969,-,3,46.5737375,26.914855,0.93,36.2,1.35782,27.55,27.55,TR
01-06-2020,815,Strada Tautu Logofat,0.27506,17970,-,3,46.574228749999996,26.912721249999997,0.94,42.0,1.96282,29.52,29.52,TR
01-06-2020,815,Strada Prieteniei,0.08299,17971,-,3,46.57473,26.910497142857142,0.95,43.0,2.30124,28.62,28.62,TR
01-06-2020,815,Strada Buciumului,0.14099,17972,-,3,46.57515875,26.908655000000003,0.95,36.5,3.14159,12.14,12.14,TR
01-06-2020,815,Strada Martir Horia,0.17314,17973,-,3,46.575532,26.906792000000003,0.97,42.7,1.42203,35.72,35.72,TR
01-06-2020,815,Strada Ardealului,0.21824,17974,-,3,46.57547727272727,26.904679090909095,0.97,45.6,1.60383,37.19,37.19,TR
01-06-2020,815,Prelungirea Bradului,0.17089,17975,-,3,46.5746423076923,26.90223923076923,0.98,43.9,3.85682,21.43,21.43,TR
01-06-2020,815,Strada Ion Luca,0.12418,17976,-,3,46.573777,26.901193999999997,0.98,41.8,3.14159,17.62,17.62,TR
01-06-2020,815,Strada Tipografilor,0.18403,17977,-,3,46.57266647058823,26.89986647058823,0.97,43.3,3.19197,24.41,24.41,TR
01-06-2020,815,Strada Nordului,0.14237,17978,-,3,46.57192777777778,26.897903333333332,0.98,43.4,3.79479,21.46,21.46,TR
01-06-2020,815,DN2G,0.23751,17979,-,3,46.57089608695653,26.895915652173915,0.96,34.8,2.36087,22.35,22.35,TR
01-06-2020,815,Strada Garii,0.24558,17980,-,3,46.56964999999999,26.894418095238102,0.78,37.1,1.82609,26.31,26.31,TR
01-06-2020,815,Strada Garii,0.05046,17993,-,3,46.56071,26.90069,0.83,50.0,0.0,50.0,52.0,TR
01-06-2020,815,Strada Spiru Haret,0.83536,17994,-,3,46.55663181818182,26.90418242424242,0.86,49.4,0.9804,43.83,43.83,TR
01-06-2020,815,Strada Alexei Tolstoi,0.21927,17995,-,3,46.55371,26.907209999999996,0.96,35.2,2.33281,22.76,22.76,TR
01-06-2020,815,Strada Erou Ciprian Pintea,0.00699,18010,+,3,46.555825,26.911675,0.92,41.0,7.25297,13.14,13.14,TR
01-06-2020,815,Strada Alexei Tolstoi,0.12359,18009,+,3,46.55569266666667,26.910681333333333,0.93,33.5,3.36245,17.55,17.55,TR
01-06-2020,815,Strada Constantin Ene,0.29554,18008,+,3,46.555204999999994,26.908991666666665,0.9,38.5,2.32598,25.2,25.2,TR
01-06-2020,815,Strada Bicaz,0.10467,18001,+,3,46.55214900000001,26.907341000000002,0.94,25.4,0.53019,20.85,20.85,TR
01-06-2020,815,Strada Bucegi,0.19078,18000,+,3,46.55106375000001,26.907183749999998,0.93,36.4,0.90508,29.61,29.61,TR
01-06-2020,815,Strada 13 Septembrie,0.20976,17999,+,3,46.54926888888889,26.906593333333333,0.89,44.8,0.0,47.73,47.73,TR
01-06-2020,815,Strada Alexandru Lapusneanu,0.12154,17998,+,3,46.548201428571424,26.905631428571432,0.92,37.1,0.0,38.44,38.44,TR
01-06-2020,815,DN11,0.68268,17997,+,3,46.545971481481494,26.90271407407408,0.88,31.1,1.85487,21.47,21.47,TR
01-06-2020,815,Strada Erou Ciprian Pintea,0.13058,18010,-,3,46.55570823529413,26.910798235294113,0.84,24.6,3.14159,6.6,6.6,TR
01-06-2020,815,DN11,0.07046,17997,-,3,46.542995000000005,26.901635,0.82,44.0,1.71241,35.34,35.34,TR
01-06-2020,815,Strada Alexandru Lapusneanu,0.61222,17998,-,3,46.546209600000005,26.902800399999997,0.86,35.6,5.99151,13.03,13.03,TR
01-06-2020,815,Strada 13 Septembrie,0.12154,17999,-,3,46.548201428571424,26.905631428571432,0.78,33.3,0.44662,28.59,28.59,TR
01-06-2020,815,Strada Bucegi,0.20976,18000,-,3,46.549268888888896,26.90659333333333,0.84,43.0,0.0,45.49,45.49,TR
